category,type of issue,funds lost,rugged_date,symbol,name,id,price_float,market_cap_float,volume,wasrekt,contract_chain,contract_address
,,,,btc,bitcoin,bitcoin,85726.0,1700298239815.0,30611912371.0,0,,
,,,,vai,vaiot,vaiot,0.03358058,12152571.0,205329.0,0,ethereum,0xd13cfd3133239a3c73a9e535a5c4dadee36b395c
,,,,jkl,jackal protocol,jackal-protocol,0.157638,18584853.0,38272.0,0,"secret, osmosis, archway","secret1sgaz455pmtgld6dequqayrdseq8vy2fc48n8y3, ibc/8E697BDABE97ACE8773C6DF7402B2D1D5104DD1EEABE12608E3469B7F64C15BA, ibc/926432AE1C5FA4F857B36D970BE7774C7472079506820B857B75C5DE041DD7A3"
,,,,ageth,kelp gain,kelp-gain,2275.28,83009300.0,85293.0,0,ethereum,0xe1b4d34e8754600962cd944b535180bd758e6c2e
,,,,shroom,shroom,shroom,0.00026577,377579.0,280.46,0,solana,xyzR4s6H724bUq6q7MTqWxUnhi8LM5fiKKUq38h8M1P
,,,,mad,mad,mad-2,5.13e-06,5132923.0,1412721.0,0,solana,madHpjRn6bd8t78Rsy7NuSuNwWa2HU8ByPobZprHbHv
,,,,nxs,nexus,nexus,0.03558469,2844023.0,417.11,0,,
,,,,captainbnb,captainbnb,captainbnb,0.00901337,9014057.0,2098249.0,0,binance-smart-chain,0x47a1eb0b825b73e6a14807beaecafef199d5477c
,,,,deploy,deployyyyer,deployyyyer,0.00056679,560123.0,566.44,0,ethereum,0x3914bdb4130306f80f5d8ee099c180442d19680d
,,,,$rcge,rcge,rcge,0.01421518,168805259.0,2.43,0,arbitrum-one,0x0d5105ec5bbbf17dba7a87e1aed2c2c15394a9e2
,,,,gama,gama coin,gama-coin,1.4,91186126.0,2322096.0,0,xdc-network,0x678adf7955d8f6dcaa9e2fcc1c5ba70bccc464e6
,,,,bts,bitshares,bitshares,0.00113919,3071743.0,71096.0,0,,
,,,,rlp,resolv rlp,resolv-rlp,1.17,103018192.0,550921.0,0,ethereum,0x4956b52ae2ff65d74ca2d61207523288e4528f96
,,,,bcat,bananacat,bananacat,0.0022164,2092139.0,94740.0,0,ethereum,0x0590cc9232ebf68d81f6707a119898219342ecb9
,,,,gusdc,gains network usdc (base),gains-network-usdc-base,1.019,1451880.0,4.0,0,base,0xad20523a7dc37babc1cc74897e4977232b3d02e5
,,,,enqai,enqai,noisegpt,0.00270787,2680736.0,67283.0,0,"ethereum, arbitrum-one","0x710287d1d39dcf62094a83ebb3e736e79400068a, 0xadd5620057336f868eae78a451c503ae7b576bad"
,,,,kekius,kekius maximus,kekius-maximus,0.02318884,23197619.0,10289272.0,0,ethereum,0x26e550ac11b26f78a04489d5f20f24e3559f7dd9
,,,,usa,american coin,american-coin,1.44e-06,16714279.0,1360809.0,0,solana,69kdRLyP5DTRkpHraaSZAQbWmAwzF9guKjZfzMXzcbAs
,,,,shr,shree,shree,0.04161945,842489.0,0.707311,0,binance-smart-chain,0xcfa784a3e9e7e9c88a845ab9afa8f3b95fcdf5d0
,,,,osak,osaka protocol,osaka-protocol,7.52e-08,57306225.0,48219.0,0,"ethereum, optimistic-ethereum, binance-smart-chain, avalanche, arbitrum-one, polygon-pos, base","0xa21af1050f7b26e0cff45ee51548254c41ed6b5c, 0xbfd5206962267c7b4b4a8b3d76ac2e1b2a5c4d5e, 0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7, 0x96e1056a8814de39c8c3cd0176042d6cecd807d7, 0xbfd5206962267c7b4b4a8b3d76ac2e1b2a5c4d5e, 0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7, 0xbfd5206962267c7b4b4a8b3d76ac2e1b2a5c4d5e"
,,,,dodo,dodo,dodo,0.082707,82601332.0,7945101.0,0,ethereum,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd
,,,,$1,just buy $1 worth of this coin,just-buy-1-worth-of-this-coin,0.00638354,6382253.0,1548801.0,0,solana,GHichsGq8aPnqJyz6Jp1ASTK4PNLpB5KrD6XrfDjpump
,,,,vc,vinuchain,vinuchain,0.01742843,3931415.0,200204.0,0,binance-smart-chain,0x2bf83d080d8bc4715984e75e5b3d149805d11751
,,,,war,warrior coin,warrior-coin,1.364e-05,1910075.0,3898.07,0,solana,3fP61JWqLxxrvBv5NSxJdAz4GtCB7UpfU3UFxZTgj1yG
,,,,sol,osmosis allsol,osmosis-allsol,141.95,3012830.0,170597.0,0,osmosis,factory/osmo1n3n75av8awcnw4jl62n3l48e6e4sxqmaf97w5ua6ddu4s475q5qq9udvx4/alloyed/allSOL
,,,,oce,oceanex,oceanex,0.00011781,824641.0,200.78,0,vechain,0x0ce6661b4ba86a0ea7ca2bd86a0de87b0b860f14
,,,,forward,forward,forward,0.00098389,4897707.0,144496.0,0,"ethereum, binance-smart-chain","0x01824357d7d7eaf4677bc17786abd26cbdec9ad7, 0x886640149e31e1430fa74cc39725431eb82ddfb2"
,,,,regent,regent coin,regent-coin,0.102965,296657.0,475.76,0,binance-smart-chain,0x4ffa143ce16a24215e8df96c0cef5677a7b91ee4
,,,,stars,stargaze,stargaze,0.00295724,7809025.0,68196.0,0,"cosmos, evmos, persistence, osmosis, binance-smart-chain","ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4, 0x5ad523d94efb56c400941eb6f34393b84c75ba39, ibc/AD8E1D4AC4EA8FC79CC46E33319A3791477D4DEBFC30D5D874074B993422B41B, ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4, 0xc3cac4ae38ccf6985ef9039acc1abbc874ddcbb0"
,,,,yak,yield yak,yield-yak,358.58,3587161.0,1157.14,0,"avalanche, mantle, arbitrum-one","0x59414b3089ce2af0010e7523dea7e2b35d776ec7, 0x7f4db37d7beb31f445307782bc3da0f18df13696, 0x7f4db37d7beb31f445307782bc3da0f18df13696"
,,,,tde,trader,trader,1.91,1816314.0,1458.6,0,binance-smart-chain,0x86da4b72f0ce7a9d263263f521f37b3aa9a996d4
,,,,swarm,swarm,swarm-2,0.0004215,419171.0,24577.0,0,solana,JBSVUpKgYNHt4GLtNebQxTJmZgftTMWENQrziHtGpump
,,,,saas,saasgo,saasgo,0.062701,50067792.0,213577.0,0,ethereum,0x350e52bb0f874f3b558a3679aac24268ee37a699
,,,,brew,homebrew robotics club,homebrew-robotics-club,0.00312392,2184371.0,26445.0,0,solana,2hXQn7nJbh2XFTxvtyKb5mKfnScuoiC1Sm8rnWydpump
,,,,eos,eos,eos,0.557286,843992967.0,67870838.0,0,,
,,,,mstr,mstr2100,mstr2100,0.222777,4600008.0,162839.0,0,ethereum,0x42069026eac8eee0fd9b5f7adfa4f6e6d69a2b39
,,,,sensus,sensus,sensus,0.00140816,1329230.0,14668.58,0,solana,F8tDt7QRAYicWQPK5LTh8kZR4zKJPdTiEq5dwCcVpump
,,,,strdy,sturdy,sturdy,1.29,25246760.0,3358247.0,0,ethereum,0xaeb3607ec434454ceb308f5cd540875efb54309a
,,,,ponch,ponchiqs,ponchiqs,0.01779761,310108.0,99009.0,0,"the-open-network, solana","EQAkG89bnBfKwsUp8ZzqCJM-DeKxwowl_M7uRan7tbMlMGOJ, PNCHtJUtaMhgwke4LXExrWXRJDpq51b2tRPdY6DWNLv"
,,,,torus,torus,torus,0.218857,14473089.0,6921.77,0,base,0x78ec15c5fd8efc5e924e9eebb9e549e29c785867
,,,,aimonica,aimonica brands,aimonica-brands,0.00452915,4533790.0,2224763.0,0,solana,FVdo7CDJarhYoH6McyTFqx71EtzCPViinvdd1v86Qmy5
,,,,geko,geko base,geko-base,0.00086349,863488.0,4923.69,0,base,0x64baa63f3eedf9661f736d8e4d42c6f8aa0cda71
,,,,kango,kango,kango,1.867e-05,5364498.0,496204.0,0,kasplex,KANGO
,,,,hat,top hat,top-hat,0.00537204,5317602.0,5014646.0,0,solana,AxGAbdFtdbj2oNXa4dKqFvwHzgFtW9mFHWmd7vQfpump
,,,,waxp,wax,wax,0.02941828,102990756.0,6416169.0,0,ethereum,0x39Bb259F66E1C59d5ABEF88375979b4D20D98022
,,,,qtcon,quiztok,quiztok,0.00137132,14834129.0,73221.0,0,ethereum,0xa00a4d5786a6e955e9539d01d78bf68f3271c050
,,,,eeth,ether.fi staked eth,ether-fi-staked-eth,2220.8,452133715.0,36294.0,0,ethereum,0x35fa164735182de50811e8e2e824cfb9b6118ac2
,,,,zap,zap,zap,0.00203256,934927.0,106.54,0,ethereum,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104
,,,,nststrk,nostra staked strk,staked-strk,0.205248,376330.0,99.92,0,starknet,0x4619e9ce4109590219c5263787050726be63382148538f3f936c22aa87d2fc2
,,,,flexusd,flexusd,flex-usd,0.06719,11177035.0,9.96,0,"ethereum, smartbch","0xa774ffb4af6b0a91331c084e1aebae6ad535e6f3, 0x7b2b3c5308ab5b2a1d9a94d20d35ccdf61e05b72"
,,,,xy,xy finance,xy-finance,0.02417793,812466.0,4668.86,0,"ethereum, binance-smart-chain, fantom, polygon-pos","0x77777777772cf0455fb38ee0e75f38034dfa50de, 0x666666661f9b6d8c581602aaa2f76cbead06c401, 0x444444443b0fcb2733b93f23c910580fba52fffa, 0x55555555a687343c6ce28c8e1f6641dc71659fad"
,,,,falx,falx,falx,9.307e-05,928906.0,9060.28,0,solana,Afo4NumBNHDXc7m7p6qjZ1pF3LbqYfG5k1CNrGve8rVu
,,,,rwa,real world ai,real-world-ai,0.00235354,2271145.0,31086.0,0,solana,G8aVC4nk5oPWzTHp4PDm3kAuixCebv9WRQMD93h9pump
,,,,fli,defli,defli,0.01370341,330046.0,10418.78,0,base,0x076bf099c7aabd0bc9bc37930113428906f51d89
,,,,poly,polytrader by virtuals,polytrader-by-virtuals,0.00125237,1249921.0,44641.0,0,base,0x2676e4e0e2eb58d9bdb5078358ff8a3a964cedf5
,,,,qkntl,quick intel,quick-intel,0.01220712,974893.0,273.02,0,"ethereum, arbitrum-one","0xbcd4d5ac29e06e4973a1ddcd782cd035d04bc0b7, 0xbcd4d5ac29e06e4973a1ddcd782cd035d04bc0b7"
,,,,cati,catizen,catizen,0.151031,31108111.0,18223730.0,0,the-open-network,EQD-cvR0Nz6XAyRBvbhz-abTrRC6sI5tvHvvpeQraV9UAAD7
,,,,dmnd,hex.com diamond,hex-com-diamond,8.68e-05,343024.0,33661.0,0,pulsechain,0xcf409c91b49dd3f796d20eec20535fdc79a08798
,,,,dcoin,dogcoin,dogcoin-2,0.0008919,891950.0,1389942.0,0,ethereum,0xf1bb41f9ed87e6c7e1f70e921b7b4bee1df7ae9c
,,,,wild,wilder world,wilder-world,0.206869,67130471.0,675715.0,0,ethereum,0x2a3bff78b79a009976eea096a51a948a3dc00e34
,,,,ramon,ramon,ramon,0.0019887,1789825.0,137860.0,0,solana,DCMJcu2pqr4k5YGmdGkEPkTjyngT9vaHLKBFSC9jK5Sn
,,,,fight,fight to maga,fight-to-maga,0.00069091,680929.0,333771.0,0,ethereum,0x8802269d1283cdb2a5a329649e5cb4cdcee91ab6
,,,,buttcoin,buttcoin,buttcoin-4,0.00264909,2606931.0,1590623.0,0,solana,FasH397CeZLNYWkd3wWK9vrmjd1z93n3b59DssRXpump
,,,,memdex,memdex100,memdex100,0.01813417,17930941.0,1559721.0,0,solana,83iBDw3ZpxqJ3pEzrbttr9fGA57tttehDAxoFyR1moon
,,,,musd,mstable usd,musd,1.002,2961461.0,58.51,0,ethereum,0xe2f2a5c287993345a840db3b0845fbc70f5935a5
,,,,cep,cereal,dodreamchain,0.00445261,801178.0,1143.97,0,ethereum,0x4168bbc34baea34e55721809911bca5baaef6ba6
,,,,stapt,amnis staked aptos coin,amnis-staked-aptos-coin,7.18,14480029.0,28068.0,0,aptos,0x111ae3e5bc816a5e63c2da97d0aa3886519e0cd5e4b046659fa35796bd11542a::stapt_token::StakedApt
,,,,pvu,plant vs undead,plant-vs-undead-token,0.00105011,299585.0,5346.49,0,binance-smart-chain,0x31471e0791fcdbe82fbf4c44943255e923f1b794
,,,,ast,airswap,airswap,0.064928,13448889.0,4065830.0,0,ethereum,0x27054b13b1b798b345b591a4d22e6562d47ea75a
,,,,vip,vip,vip-token,9e-10,451769.0,11.59,0,binance-smart-chain,0x6759565574de509b7725abb4680020704b3f404e
,,,,elon4afd,elon4afd,elon4afd,0.02428417,24182727.0,295004.0,0,solana,BkYAUVMar1gLwuFLv2n5cmB6HhcNtvd86kU3gqAypump
,,,,blnd,blend,blend,0.076571,2685973.0,5056.79,0,stellar,BLND-GDJEHTBE6ZHUXSWFI642DCGLUOECLHPF3KSXHPXTSTJ7E3JF6MQ5EZYY-1
,,,,gmm,gamium,gamium,7.004e-05,3433417.0,111647.0,0,"binance-smart-chain, ethereum","0x5b6bf0c7f989de824677cfbd507d9635965e9cd3, 0x4b19c70da4c6fa4baa0660825e889d2f7eabc279"
,,,,etn,electroneum,electroneum,0.00212826,38262383.0,740515.0,0,,
,,,,nst,ninja squad token,ninja-squad,2.79,22110632.0,33773.0,0,"ethereum, arbitrum-one, solana","0x70bef3bb2f001da2fddb207dae696cd9faff3f5d, 0x88a269df8fe7f53e590c561954c52fccc8ec0cfb, G7iK3prSzAA4vzcJWvsLUEsdCqzR7PnMzJV61vSdFSNW"
,,,,prime,deltaprime,prime-2,0.068577,296635.0,90.87,0,"avalanche, arbitrum-one","0x33c8036e99082b0c395374832fecf70c42c7f298, 0x3de81ce90f5a27c5e6a5adb04b54aba488a6d14e"
,,,,$sigma,sigma,sigma-3,5.197e-05,4099744.0,67297.0,0,xrp,rfKYWZ84fm9eVEdoTcsQCo1WdqMPyaUF5z
,,,,hterm,hiero terminal,hiero-terminal,0.00108614,882682.0,15111.39,0,solana,BDW8YHasD3NSDjSHU9Xy6KXtshGayMGQfj5bJpLcpump
,,,,ret,renewable energy,renewable-energy,0.0,780196.0,177929.0,0,binance-smart-chain,0x10b9dd394467f2cfbc769e07e88dc7e2c41b0965
,,,,musd,meta usd,meta-usd,1.0,2235941.0,179777.0,0,sui,0xe44df51c0b21a27ab915fa1fe2ca610cd3eaa6d9666fe5e62b988bf7f0bd8722::musd::MUSD
,,,,ebet,earnbet,earnbet,0.00157487,7240679.0,149.61,0,ethereum,0x5fbc2ffe91ac74e3e286bd7504b233f0e5291c69
,,,,pac,pac project,pacman,0.0112682,631012.0,20705.0,0,octaspace,0x760ee1038b54d5adfebbc9560dd13f46a92d5b3a
,,,,scot,scotcoin,scotcoin-2,3.32,6602688.0,37867.0,0,ethereum,0x0cf7356e2d13ae2b57e77286284984a5fc8f88b3
,,,,rae,receive access ecosystem,rae-token,0.47043,2113226.0,27.92,0,ethereum,0xe5a3229ccb22b6484594973a03a3851dcd948756
,,,,rex,rex,rex-3,0.00052498,501064.0,335.33,0,solana,CNKEXXypBC66cZ111Mg3JUxyczXS1E9T6MWEufzQZVMo
,,,,shill,shillguy,shillguy,0.00062891,624559.0,86090.0,0,solana,4Q7UJpgqrD51Y9DuJjeKuVnEmanJTbqPRGazVsUZpump
,,,,eth,bridged ether (starkgate),bridged-wrapped-ether-starkgate,2216.93,195667591.0,1947179.0,0,starknet,0x49d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7
,,,,ethw,ethereumpow,ethereum-pow-iou,1.7,184005222.0,4396099.0,0,,
,,,,blue,bluefin,bluefin,0.117943,18651750.0,2085183.0,0,sui,0xe1b45a0e641b9955a20aa0ad1c1f4ad86aad8afb07296d4085e349a50e90bdca::blue::BLUE
,,,,sugar,sugar bush,sugar-bush,0.00072676,694550.0,194653.0,0,cardano,766fce8055f39d40fcfc19721677b3deb2e7846950ae08dce757f1e753554741522042555348
,,,,bank,bank (ordinals),bankbrc,0.00277417,277436.0,21563.0,0,ordinals,1950ba64967f179bbdca824012902aa80a7b431938c928cec54582233326551bi0
,,,,frm,ferrum network,ferrum-network,0.00104386,299884.0,259844.0,0,ethereum,0xe5caef4af8780e59df925470b050fb23c43ca68c
,,,,nobl,nobleblocks,nobleblocks,0.00271515,1358066.0,3300.41,0,ethereum,0x88b9f5c66342ebaf661b3e2836b807c8cb1b3195
,,,,pxp,pointpay,pointpay-2,0.01683543,505099.0,11330.28,0,"avalanche, ethereum, binance-smart-chain","0x15fa5d3dbd11a831b72b92c1705bc9f801e233cb, 0x15fa5d3dbd11a831b72b92c1705bc9f801e233cb, 0x15fa5d3dbd11a831b72b92c1705bc9f801e233cb"
,,,,broccoli,broccoli,broccoli-4,0.03235596,5970996.0,2321483.0,0,binance-smart-chain,0x23d3f4eaaa515403c6765bb623f287a8cca28f2b
,,,,ayb,all your base,all-your-base-2,1.391e-07,276899.0,220.01,0,base,0x7ed613ab8b2b4c6a781ddc97ea98a666c6437511
,,,,libre,libre,libre,0.00050925,1488367.0,38718.0,0,,
,,,,virtu,virtu by virtuals,virtu,0.0004981,497441.0,3937.86,0,base,0x41e0fe1317bd6e8944b037cd59b22d428c1434c2
,,,,zkml,zkml,zkml,0.119214,11502833.0,20997.0,0,ethereum,0xe92344b4edf545f3209094b192e46600a19e7c2d
,,,,mvd,metavault dao,metavault-dao,1.57,325867.0,7510.28,0,"ethereum, arbitrum-one","0x788b6d2b37aa51d916f2837ae25b05f0e61339d1, 0x15a808ed3846d25e88ae868de79f1bcb1ac382b5"
,,,,usdc,cronos bridged usdc (cronos),cronos-bridged-usdc-cronos,1.002,129795371.0,3521582.0,0,cronos,0xc21223249ca28397b4b6541dffaecc539bff0c59
,,,,ort,okratech,okratech-token,0.00364927,3174726.0,289018.0,0,binance-smart-chain,0x9e711221b34a2d4b8f552bd5f4a6c4e7934920f7
,,,,btse,btse token,btse-token,0.754744,122326810.0,6827483.0,0,ethereum,0x666d875c600aa06ac1cf15641361dec3b00432ef
,,,,kol,protokols,protokols,0.279599,2797623.0,4811.59,0,ethereum,0xd888a5460fffa4b14340dd9fe2710cbabd520659
,,,,$plath,plath,plath,0.00047669,462145.0,3836.83,0,solana,7wMutxpCdP3GbKaoMWoPVf2sFLCeV7a9ox25v1h2QsTp
,,,,fuse,fuse,fuse-network-token,0.01970402,5980086.0,1078088.0,0,"ethereum, xdai, optimistic-ethereum, binance-smart-chain, arbitrum-one, polygon-pos, base","0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d, 0xd589f00fa2eb83367f732ab3cda92ee0940389cf, 0xe453d6649643f1f460c371dc3d1da98f7922fe51, 0x5857c96dae9cf8511b08cb07f85753c472d36ea3, 0x6b021b3f68491974be6d4009fee61a4e3c708fd6, 0x6b021b3f68491974be6d4009fee61a4e3c708fd6, 0x01facc69ec7360640aa5898e852326752801674a"
,,,,dck,dexcheck ai,dexcheck,0.01085608,7652853.0,222959.0,0,"binance-smart-chain, solana, ethereum, base","0x16faf9daa401aa42506af503aa3d80b871c467a3, CdC6jsYRRyHy9gXZX3SaS2rf6qa218XhXjEhaiANkBYT, 0x672f4fa517894496b8a958b4b3fca068ce513a39, 0x1718c0b55a07f61db44f0ac7404dc574b5abfef2"
,,,,hotkey,hotkeyswap,hotkeyswap,0.01903849,1807364.0,25832.0,0,ethereum,0x018dd3a0dd7f213cc822076b3800816d3ce1ed86
,,,,srm,serum,serum,0.01675455,6245054.0,116205.0,0,ethereum,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff
,,,,sentai,sentai,sentai-2,0.00130688,1306870.0,10109.7,0,"solana, iotex","CXPLyc3EX8WySgEXLbjhuA7vy8EKQokVJYQuJm2jpump, 0xeaaf0e6be5b33ee472e93ac7c1fcc10f57186986"
,,,,rdnt,radiant capital,radiant-capital,0.02894749,34677369.0,7649535.0,0,"arbitrum-one, ethereum, binance-smart-chain, base","0x3082cc23568ea640225c2467653db90e9250aaa0, 0x137ddb47ee24eaa998a535ab00378d6bfa84f893, 0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df, 0xd722e55c1d9d9fa0021a5215cbb904b92b3dc5d4"
,,,,strax,stratis,stratis,0.050076,103818974.0,5862440.0,0,,
,,,,vega,vega protocol,vega-protocol,0.00823091,511070.0,35613.0,0,ethereum,0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e
,,,,mew,cat in a dogs world,cat-in-a-dogs-world,0.00236841,211196893.0,18538791.0,0,solana,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
,,,,stc,starcoin,starcoin,0.00195558,641215.0,5360.99,0,,
,,,,pai,parrot usd,parrot-usd,0.968488,4054437.0,1.5,0,solana,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS
,,,,zgd,zambesigold,zambesigold,0.086946,3643415.0,2709.22,0,binance-smart-chain,0xbf27da33a58de2bc6eb1c7dab6cf2e84e825d7dc
,,,,gpro,goldpro,ipmb,38.73,179288686.0,30547.0,0,polygon-pos,0xace7eb41d6bad44907cda84a122f052c74cb7826
,,,,moby,moby ai,moby-ai,0.01692378,17069307.0,899436.0,0,solana,Cy1GS2FqefgaMbi45UunrUzin1rfEmTUYnomddzBpump
,,,,zapo,zapo ai,zapo,0.00037756,377863.0,758.96,0,tron,TPUZseUsV89tM157aLfkuKYEaRKzBirmRb
,,,,biza,bizauto,bizauto,0.0015127,4265094.0,305911.0,0,,
,,,,rocky,rocky,rocky-the-rock,0.00059936,588053.0,395635.0,0,solana,BVG3BJH4ghUPJT9mCi7JbziNwx3dqRTzgo9x5poGpump
,,,,xdc,xdc network,xdce-crowd-sale,0.079362,1245347518.0,34956794.0,0,,
,,,,voi,voi network,voi-network,0.00159617,2995836.0,2087.05,0,,
,,,,hzn,xpanse,horizon-protocol,0.00728867,1447642.0,49560.0,0,binance-smart-chain,0xc0eff7749b125444953ef89682201fb8c6a917cd
,,,,pika,pika protocol,pika-protocol,0.360569,6853709.0,0.0,0,optimistic-ethereum,0x9a601c5bb360811d96a23689066af316a30c3027
,,,,draggy,draggy cto,draggy-cto,1e-09,428871.0,1332.13,0,ethereum,0xd12a99dbc40036cec6f1b776dccd2d36f5953b94
,,,,five,defive,defive,0.00755087,6676869.0,110116.0,0,sonic,0xb0695ce12c56aae40894235e2d1888d0b62dd110
,,,,conan,conan meme,conan-meme,0.01515904,12482789.0,214580.0,0,solana,CQvadZTR8vikRqqwyhvYV8YpdfCRjUCGyQwCuY4rxBQt
,,,,ivt,ivault,ivault,0.02374931,3847389.0,142952.0,0,base,0x4b12507e171970b3acd48edfeb5bd1c676e61280
,,,,kick,kick,kick,0.00403822,490157.0,24620.0,0,"binance-smart-chain, harmony-shard-0","0x824a50df33ac1b41afc52f4194e2e8356c17c3ac, 0xc63fd3e9c9527ccdf1d331bbadfe21e77e357b5e"
,,,,glmr,moonbeam,moonbeam,0.115239,109655035.0,4243461.0,0,,
,,,,dmc,datamall coin,datamall-coin,0.0152707,5850705.0,52464.0,0,,
,,,,agent,agentlayer,agentlayer,0.00986416,3787129.0,1787610.0,0,base,0xf5bc3439f53a45607ccad667abc7daf5a583633f
,,,,nxm,nexus mutual,nxm,49.09,146712502.0,0.0,0,ethereum,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b
,,,,moomoo,moo moo,moo-moo,0.00053345,533300.0,4485.76,0,aptos,0xc5fbbcc4637aeebb4e732767abee8a21f2b0776f73b73e16ce13e7d31d6700da::MOOMOO::MOOMOO
,,,,stonks,stonks,stonks-5,0.04194139,41819935.0,3797927.0,0,solana,6NcdiK8B5KK2DzKvzvCfqi8EHaEqu48fyEzC8Mm9pump
,,,,kint,kintsugi,kintsugi,0.342752,1041457.0,48259.0,0,,
,,,,block,blockasset,blockasset,0.02769719,5471411.0,1063668.0,0,"solana, chiliz, binance-smart-chain","NFTUkR4u7wKxy9QLaX2TGvd9oZSWoMo4jqSJqdMb7Nk, 0x33e5b3e24501774598367bc0832b52787ac39ca5, 0xbc7a566b85ef73f935e640a06b5a8b031cd975df"
,,,,sfrxeth,staked frax ether,staked-frax-ether,2460.59,221252308.0,2008476.0,0,"ethereum, moonbeam, optimistic-ethereum, binance-smart-chain, fantom, arbitrum-one, polygon-pos","0xac3e018457b222d93114458476f3e3416abbe38f, 0xecf91116348af1cffe335e9807f0051332be128d, 0x484c2d6e3cdd945a8b2df735e079178c1036578c, 0x3cd55356433c89e50dc51ab07ee0fa0a95623d53, 0xb90ccd563918ff900928dc529aa01046795ccb4a, 0x95ab45875cffdba1e5f451b950bc2e42c0053f39, 0x6d1fdbb266fcc09a16a22016369210a15bb95761"
,,,,bunker,bunkercoin,bunkercoin,0.00034723,345896.0,9299.94,0,solana,8NCievmJCg2d9Vc2TWgz2HkE6ANeSX7kwvdq5AL7pump
,,,,hft,hashflow,hashflow,0.08603,45534711.0,6419152.0,0,"ethereum, binance-smart-chain","0xb3999f658c0391d94a37f7ff328f3fec942bcadc, 0x44ec807ce2f4a6f2737a92e985f318d035883e47"
,,,,party,party,party-4,0.0047264,10881206.0,277583.0,0,merlin-chain,0x4d9882a3bb13cc086367d0ae964367e6b7ea246f
,,,,hegic,hegic,hegic,0.02558746,27558040.0,66704.0,0,ethereum,0x584bC13c7D411c00c01A62e8019472dE68768430
,,,,$monko,monko,monko,2.81e-06,2738265.0,45041.0,0,algorand,2494786278
,,,,alcx,alchemix,alchemix,11.38,27243815.0,4386240.0,0,"ethereum, near-protocol","0xdbdb4d16eda451d0503b854cf79d55697f90c8df, dbdb4d16eda451d0503b854cf79d55697f90c8df.factory.bridge.near"
,,,,wxt,wxt token,wirex,0.00260833,6001774.0,998853.0,0,"ethereum, stellar, avalanche","0xa02120696c7b8fe16c09c749e4598819b2b0e915, WXT-GASBLVHS5FOABSDNW5SPPH3QRJYXY5JHA2AOA2QHH2FJLZBRXSG4SWXT, 0xfcde4a87b8b6fa58326bb462882f1778158b02f1"
,,,,moodeng,moo deng,moo-deng-2,6.47e-05,27191209.0,3633651.0,0,ethereum,0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad
,,,,uni,uni,uni,0.00050072,498870.0,14605.18,0,sui,0xaf9e228fd0292e2a27b4859bc57a2f3a9faedb9341b6307c84fef163e44790cc::uni::UNI
,,,,aries,aries,aries,0.00042739,426670.0,991.1,0,solana,GhFiFrExPY3proVF96oth1gESWA5QPQzdtb8cy8b1YZv
,,,,welf,welf,welf,1.093,5812641.0,342349.0,0,ethereum,0x2a92525fda8d3ab481f8e2a913b64b64bd1c9fdd
,,,,beenz,beenz,beenz,0.0008597,858681.0,44207.0,0,solana,9sbrLLnk4vxJajnZWXP9h5qk1NDFw7dz2eHjgemcpump
,,,,tnq,tnq,trinique,1.091,2729902.0,113420.0,0,ethereum,0x47e5c76f155083f1aee39578311a2a5faa938a82
,,,,box,debox,debox,0.0072375,1674573.0,2369260.0,0,ethereum,0x32b77729cd87f1ef2bea4c650c16f89f08472c69
,,,,santa,santa by virtuals,santa-by-virtuals,0.00047938,479381.0,137.61,0,base,0x815269d17c10f0f3df7249370e0c1b9efe781aa8
,,,,key,selfkey,selfkey,0.00065585,3934673.0,536766.0,0,ethereum,0x4cc19356f2d37338b9802aa8e8fc58b0373296e7
,,,,mph,88mph,88mph,0.434229,517577.0,69.1,0,ethereum,0x8888801af4d980682e47f1a9036e589479e835c5
,,,,andy,andy eth,andy-the-wisguy,4.745e-05,47354396.0,1661986.0,0,ethereum,0x68bbed6a47194eff1cf514b50ea91895597fc91e
,,,,ats,alltoscan,alltoscan,0.071601,4486871.0,121160.0,0,binance-smart-chain,0x75d8bb7fbd4782a134211dc350ba5c715197b81d
